Period,Date,Long Date,Open,High,Low,Close,Upper Trend Channel,Trend Channel Pivot,Lower Trend Channel,Up Trends,New Uptrends,Down Trends,New Downtrends,Total Component Volume,Advances,Declines,Advancing Volume,Declining Volume,New Highs,New Lows,Issues Traded,Issues Unchanged,% above 200MA,% above 30MA,% above 18MA,% above 9MA,% above 4MA,Total Stks above 200MA,Total Stks below 200MA,Total Stks equal 200MA,Total Stks above 30MA,Total Stks below 30MA,Total Stks equal 30MA,Total Stks above 18MA,Total Stks below 18ma,Total Stks equal 18MA,Total Stks above 9MA,Total Stks below 9MA,Total Stks equal 9MA,Total Stks above 4MA,Total Stks below 4MA,Total Stks equal 4MA,New Highs - Quarter,New Lows - Quarter,New 1st Day Highs,New 1st Day Lows,New 1st Day Highs - Quarter,New 1st Day Lows - Quarter,Equal Weight Open Px,Equal Weight High Px,Equal Weight Low Px,Equal Weight Close Px,ETF Trade Volume,% above 50MA,Total Stks above 50MA,Total Stks below 50MA,Total Stks equal 50MA,Total Constituent Price Gains,Total Constituent Price Losses,FV8,FV9,FV10,FV11,FV12,FV13,FV14,FV15
D,20100318,3/18/10,10733.44043,10784,10728.15039,10779.16992,10710.242675,10533.1513675,10356.06006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100319,3/19/10,10780,10819.90039,10694.21973,10741.98047,10735.200195,10549.60766625,10364.0151375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4341882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100322,3/22/10,10741,10809.84961,10695.12988,10785.88965,10760.17749,10571.56250125,10382.9475125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100323,3/23/10,10787.17969,10893.88965,10784.75977,10888.83008,10798.96753,10605.81750625,10412.6674825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100324,3/24/10,10887.62012,10887.83984,10825.41992,10836.15039,10813.2126475,10633.241335,10453.2700225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100325,3/25/10,10837.50977,10955.48047,10834.19043,10841.20996,10838.02002,10663.96240375,10489.9047875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100326,3/26/10,10841.29004,10909.37988,10816.42969,10850.36035,10854.137695,10692.973755,10531.809815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100329,3/29/10,10849.23047,10916.63965,10849.23047,10895.86035,10855.8952625,10709.2513425,10562.6074225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100330,3/30/10,10895.01953,10940.21973,10866.83008,10907.41992,10873.712645,10723.86498875,10574.0173325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100331,3/31/10,10907.33984,10907.41992,10832.83008,10856.62988,10877.567625,10734.81384125,10592.0600575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100401,4/1/10,10857.30957,10956.38965,10857.30957,10927.07031,10896.745115,10754.1239,10611.502685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100405,4/5/10,10927.4502,10988.05957,10923.96973,10973.5498,10916.1674775,10778.66638,10641.1652825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100406,4/6/10,10972.49023,10987.37988,10927.51953,10969.99023,10931.810055,10801.71642875,10671.6228025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100407,4/7/10,10961.9502,10962.66016,10845.4502,10897.51953,10942.0324675,10826.13757125,10710.242675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100408,4/8/10,10896.99023,10949.36035,10844.08984,10927.07031,10942.0324675,10838.61633125,10735.200195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100409,4/9/10,10926.91992,11000.98047,10926.91992,10997.34961,10947.98242,10854.079955,10760.17749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100412,4/12/10,10996.75,11029.76953,10992.20996,11005.96973,10956.977295,10877.9724125,10798.96753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100413,4/13/10,11006.71973,11038.91992,10947.76953,11019.41992,10987.4523925,10900.33252,10813.2126475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100414,4/14/10,11020.7002,11125.21973,11020.62988,11123.11035,11036.4624025,10937.24121125,10838.02002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100415,4/15/10,11122.95996,11154.5498,11096.2002,11144.57031,11073.2675775,10963.70263625,10854.137695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100416,4/16/10,11143.66016,11153.79004,10973.91992,11018.66016,11076.440185,10966.16772375,10855.8952625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3739550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100419,4/19/10,11018.36035,11095.2998,10977.84961,11092.0498,11094.597655,10984.15515,10873.712645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100420,4/20/10,11093.11035,11146.08008,11081.46973,11117.05957,11094.597655,10986.08264,10877.567625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100421,4/21/10,11116.91016,11153.71973,11071.33984,11124.91992,11094.597655,10995.671385,10896.745115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100422,4/22/10,11119.78027,11149.86035,11016.40039,11134.29004,11123.505125,11019.83630125,10916.1674775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100423,4/23/10,11132.17969,11205.63965,11105.65039,11204.28027,11151.5627425,11041.68639875,10931.810055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100426,4/26/10,11205.11035,11258.00977,11187.65039,11205.03027,11172.0427225,11057.037595,10942.0324675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100427,4/27/10,11203.66992,11218.86035,10973.16992,10991.99023,11167.130125,11054.58129625,10942.0324675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100428,4/28/10,10988.87012,11078.51953,10965.37988,11045.26953,11167.130125,11057.5562725,10947.98242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100429,4/29/10,11045.63965,11197.32031,11041.63965,11167.32031,11167.130125,11062.05371,10956.977295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100430,4/30/10,11168.23047,11197.92969,10999.69043,11008.61035,11167.130125,11075.9400625,10984.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100503,5/3/10,11009.59961,11177.66992,11009.59961,11151.83008,11173.857665,11087.4188225,11000.97998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100504,5/4/10,11149.48047,11149.48047,10869.25,10926.76953,11176.4277325,11079.88134625,10983.33496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100505,5/5/10,10918.40039,10946.79004,10814.83984,10868.12012,11167.1877425,11058.03015,10948.8725575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100506,5/6/10,10862.21973,10879.75977,9869.62012,10520.32031,11138.942625,10982.87133625,10826.8000475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4598827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100507,5/7/10,10519.41992,10579.12012,10241.23047,10380.42969,11138.942625,10906.42626875,10673.9099125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4287252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100510,5/10/10,10386.17969,10835.16992,10386.03027,10785.13965,11134.0300275,10886.266235,10638.5024425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100511,5/11/10,10780,10874.54004,10685.37988,10748.25977,11125.77246,10867.1549075,10608.537355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100512,5/12/10,10742.15039,10909.08008,10742.15039,10896.91016,11153.8300775,10881.18371625,10608.537355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100513,5/13/10,10896.61035,10920.26953,10771.69043,10782.9502,11167.130125,10887.83374,10608.537355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100514,5/14/10,10780.67969,10780.75,10537.25,10620.16016,11133.8977025,10850.5950925,10567.2924825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100517,5/17/10,10616.98047,10660.96973,10436.05957,10625.83008,11111.642575,10824.1638175,10536.68506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100518,5/18/10,10625.4502,10718.86035,10482.2002,10510.9502,11102.402585,10818.37255875,10534.3425325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100519,5/19/10,10505.7002,10522.51953,10324.66016,10444.37012,11053.297605,10801.8126225,10550.32764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100520,5/20/10,10440.20996,10440.20996,10065.36035,10068.00977,11093.2575675,10752.773805,10412.2900425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100521,5/21/10,10063.92969,10198.53027,9918.82031,10193.38965,11063.6325675,10683.90625125,10304.179935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4382195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100524,5/24/10,10193.45996,10196.41016,10052.66992,10066.57031,10988.83252,10590.95874125,10193.0849625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100525,5/25/10,10061.42969,10061.66016,9774.48047,10043.75,10866.76001,10479.84497125,10092.9299325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100526,5/26/10,10045.11035,10179.03027,9952.67969,9974.4502,10673.9099125,10371.72497625,10069.54004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100527,5/27/10,9971.73047,10264.2002,9971.73047,10258.99023,10638.5024425,10354.02124125,10069.54004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100528,5/28/10,10258,10258,10095.90039,10136.62988,10608.537355,10339.0386975,10069.54004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100601,6/1/10,10133.94043,10218.33008,10013.90039,10024.01953,10702.6848175,10383.64612,10064.6074225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100602,6/2/10,10025.61035,10254.21973,10025.61035,10249.54004,10803.314945,10433.96118375,10064.6074225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100603,6/3/10,10250.66992,10315.20996,10175.01953,10255.28027,10762.0700725,10421.075075,10080.0800775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100604,6/4/10,10249.61035,10249.69043,9889.87988,9931.96973,10731.46265,10388.94629125,10046.4299325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100607,6/7/10,9931.75,9982.37988,9810.2998,9816.49023,10634.97266,10314.76013375,9994.5476075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100608,6/8/10,9812.94043,9953.66016,9757.5498,9939.98047,10550.32764,10268.1289075,9985.930175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100609,6/9/10,9941.57031,10065.13965,9867.73047,9899.25,10459.1076675,10178.0151375,9896.9226075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100610,6/10/10,9901.66992,10185.83008,9901.66992,10172.53027,10350.99756,10123.96008375,9896.9226075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100611,6/11/10,10166.78027,10215.98047,10082.70996,10211.07031,10276.0275875,10086.4750975,9896.9226075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100614,6/14/10,10211.83008,10328.66992,10186.20996,10190.88965,10212.65747,10054.79003875,9896.9226075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100615,6/15/10,10192.40039,10408.32031,10192.40039,10404.76953,10250.029785,10073.47619625,9896.9226075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100616,6/16/10,10404.24023,10429.03027,10332.59961,10409.45996,10304.0473625,10130.5550525,9957.0627425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100617,6/17/10,10409.98047,10441.2002,10319.21973,10434.16992,10359.822265,10198.45996,10037.097655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100618,6/18/10,10435,10483.44043,10424.49023,10450.63965,10424.759765,10241.4335925,10058.10742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100621,6/21/10,10452.45996,10594.16016,10395.5498,10442.41016,10434.1699225,10289.92492625,10145.67993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100622,6/22/10,10441.9502,10493.57031,10283.40039,10293.51953,10434.1699225,10300.26867625,10166.36743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100623,6/23/10,10293.2998,10368.04004,10227.24023,10298.44043,10434.1699225,10274.6861575,10115.2023925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100624,6/24/10,10297.08008,10298.05957,10128.84961,10152.7998,10434.1699225,10248.744995,10063.3200675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100625,6/25/10,10153.48047,10202.91016,10081.08008,10143.80957,10434.1699225,10210.05004875,9985.930175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100628,6/28/10,10143.0498,10201.92969,10101.41016,10138.51953,10405.184815,10151.05371125,9896.9226075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100629,6/29/10,10135.71973,10135.7998,9811.91992,9870.2998,10371.2524425,10126.37878375,9881.505125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100630,6/30/10,9868.33984,9908.91992,9753.83984,9774.01953,10311.3601075,10091.12377875,9870.88745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100701,7/1/10,9773.26953,9795.48047,9621.88965,9732.53027,10248.47998,10033.75244,9819.0249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100702,7/2/10,9732.23047,9770.87012,9614.32031,9686.48047,10276.29248,10021.06249875,9765.8325175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100706,7/6/10,9689.20996,9858.12988,9659.00977,9743.62012,10304.0473625,10019.10498,9734.1625975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,20100707,7/7/10,9736.84961,10026.59961,9736.7002,10018.28027,10359.822265,10046.99243125,9734.1625975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
